employee_id,full_name,gender,age,date_of_birth,marital_status,education_level,domicile_city,domicile_province,hire_date,employment_status,department_id,job_id,manager_id,work_location,employee_type
1546,Bambang Santoso,Male,47,1978-01-01,Married,Bachelor,Tangerang,Banten,2018-09-06,Active,1,4,1001,Remote,Permanent
1547,Surya Pratama,Male,40,1985-01-20,Single,Bachelor,Jakarta,DKI Jakarta,2021-08-04,Active,5,12,1005,Jakarta HQ,Permanent
1548,Candra Hutapea,Male,36,1989-08-23,Single,Bachelor,Depok,Jawa Barat,2022-02-08,Active,1,3,1001,Jakarta HQ,Permanent
1549,Putri Iskandar,Female,42,1983-04-03,Married,Diploma,Jakarta,DKI Jakarta,2022-04-01,Active,1,4,1001,Remote,Contract
1550,Citra Wardhana,Female,34,1991-02-27,Married,Master,Bekasi,Jawa Barat,2019-05-22,Active,1,2,1001,Jakarta HQ,Permanent
1551,Adi Cahyani,Male,40,1985-01-13,Married,High School,Jakarta,DKI Jakarta,2019-03-14,Active,1,3,1001,Jakarta HQ,Contract
1552,Gita Hutapea,Female,38,1987-10-06,Married,Master,Bekasi,Jawa Barat,2020-09-15,Active,3,15,1003,Jakarta HQ,Permanent
1553,Tania Halim,Female,27,1998-06-01,Married,Bachelor,Bandung,Jawa Barat,2022-01-07,Active,2,6,1002,Bandung Office,Permanent
1554,Doni Hartono,Male,23,2002-01-05,Single,Master,Jakarta,DKI Jakarta,2023-02-20,Active,1,1,1001,Remote,Permanent
1555,Vino Wijaya,Male,48,1977-11-27,Single,Diploma,Jakarta,DKI Jakarta,2018-10-22,Active,9,17,1009,Jakarta HQ,Contract
1556,Anggita Siregar,Female,40,1985-03-15,Married,Diploma,Yogyakarta,DI Yogyakarta,2022-09-30,Active,10,18,1010,Remote,Permanent
1557,Farhan Sutanto,Male,37,1988-08-10,Single,Bachelor,Jakarta,DKI Jakarta,2022-07-24,Active,1,2,1001,Remote,Permanent
1558,Zaki Cahyani,Male,32,1993-03-16,Married,Bachelor,Bandung,Jawa Barat,2017-04-01,Active,2,6,1002,Bandung Office,Permanent
1559,Umi Nasution,Female,30,1995-03-18,Married,Bachelor,Jakarta,DKI Jakarta,2024-06-23,Active,3,1,1003,Jakarta HQ,Permanent
1560,Made Nugroho,Male,22,2003-09-24,Married,Bachelor,Bandung,Jawa Barat,2023-02-24,Active,6,13,1006,Bandung Office,Permanent
1561,Candra Pertiwi,Male,42,1983-10-06,Single,Bachelor,Makassar,Sulawesi Selatan,2019-03-25,Active,10,18,1010,Jakarta HQ,Permanent
1562,Dinda Hartono,Female,25,2000-08-02,Married,Bachelor,Tangerang,Banten,2023-10-19,Active,3,1,1003,Jakarta HQ,Permanent
1563,Farhan Mahendra,Male,28,1997-12-19,Single,Bachelor,Medan,Sumatera Utara,2025-02-09,Active,5,11,1005,Medan Office,Permanent
1564,Cantika Handayani,Female,27,1998-11-19,Married,High School,Jakarta,DKI Jakarta,2023-08-21,Active,4,8,1004,Jakarta HQ,Permanent
1565,Wahyu Wardhana,Male,30,1995-07-21,Single,Diploma,Jakarta,DKI Jakarta,2023-03-27,Active,4,7,1004,Jakarta HQ,Contract
1566,Dimas Hakim,Male,25,2000-05-28,Single,Bachelor,Depok,Jawa Barat,2022-03-22,Active,4,7,1004,Jakarta HQ,Permanent
1567,Putra Halim,Male,33,1992-11-25,Married,Doctorate,Jakarta,DKI Jakarta,2023-10-29,Resigned,2,6,1002,Jakarta HQ,Permanent
1568,Jefri Setiawan,Male,29,1996-08-25,Single,Bachelor,Jakarta,DKI Jakarta,2023-03-28,Active,4,7,1004,Jakarta HQ,Permanent
1569,Wulan Ramadhan,Female,22,2003-08-28,Divorced,Bachelor,Jakarta,DKI Jakarta,2022-08-23,Active,3,1,1003,Remote,Permanent
1570,Taufik Santoso,Male,26,1999-11-27,Married,Bachelor,Depok,Jawa Barat,2023-10-25,Active,4,8,1004,Jakarta HQ,Permanent
1571,Galih Ramadhan,Male,28,1997-05-20,Married,High School,Yogyakarta,DI Yogyakarta,2024-08-20,Active,4,7,1004,Jakarta HQ,Permanent
1572,Edwin Pertiwi,Male,50,1975-11-18,Single,Bachelor,Jakarta,DKI Jakarta,2019-07-02,Active,1,4,1001,Jakarta HQ,Permanent
1573,Sari Wibowo,Female,38,1987-11-16,Married,Bachelor,Medan,Sumatera Utara,2021-08-25,Active,1,3,1001,Medan Office,Permanent
1574,Anggita Mahendra,Female,30,1995-07-26,Single,Bachelor,Jakarta,DKI Jakarta,2024-07-10,Terminated,4,7,1004,Jakarta HQ,Permanent
1575,Vino Mahendra,Male,35,1990-05-02,Married,Bachelor,Jakarta,DKI Jakarta,2013-02-03,Active,9,17,1009,Jakarta HQ,Contract
1576,Adi Hutapea,Male,33,1992-06-05,Single,Bachelor,Bandung,Jawa Barat,2020-07-13,Active,1,2,1001,Bandung Office,Contract
1577,Wahyu Pertiwi,Male,38,1987-12-19,Divorced,Bachelor,Bandung,Jawa Barat,2015-07-17,Active,6,14,1006,Bandung Office,Contract
1578,Dewi Hakim,Female,33,1992-12-13,Married,Doctorate,Balikpapan,Kalimantan Timur,2020-08-13,Active,1,2,1001,Jakarta HQ,Permanent
1579,Made Simanjuntak,Male,42,1983-02-05,Single,Bachelor,Yogyakarta,DI Yogyakarta,2017-01-10,Active,3,3,1003,Remote,Permanent
1580,Joko Permana,Male,29,1996-12-07,Divorced,Diploma,Surabaya,Jawa Timur,2024-04-30,Active,4,8,1004,Surabaya Office,Contract
1581,Gita Pangestu,Female,29,1996-03-02,Married,Bachelor,Tangerang,Banten,2025-02-11,Active,4,7,1004,Jakarta HQ,Permanent
1582,Oka Hakim,Male,36,1989-12-13,Married,Bachelor,Yogyakarta,DI Yogyakarta,2023-03-10,Active,2,6,1002,Jakarta HQ,Permanent
1583,Ika Wibowo,Female,35,1990-10-19,Single,Bachelor,Jakarta,DKI Jakarta,2013-03-04,Active,1,4,1001,Jakarta HQ,Permanent
1584,Eko Hutapea,Male,24,2001-07-27,Married,Bachelor,Bekasi,Jawa Barat,2025-04-14,Active,4,7,1004,Jakarta HQ,Permanent
1585,Nadia Pertiwi,Female,24,2001-10-23,Single,Bachelor,Bekasi,Jawa Barat,2024-10-30,Terminated,6,13,1006,Jakarta HQ,Permanent
1586,Hadi Lubis,Male,26,1999-06-18,Single,Master,Denpasar,Bali,2024-03-30,Active,4,7,1004,Jakarta HQ,Contract
1587,Hendra Hidayat,Male,34,1991-06-20,Single,Diploma,Jakarta,DKI Jakarta,2016-02-16,Active,2,6,1002,Remote,Permanent
1588,Nadia Sinaga,Female,31,1994-05-05,Married,Bachelor,Jakarta,DKI Jakarta,2019-04-01,Active,7,10,1007,Jakarta HQ,Permanent
1589,Jelita Hutapea,Female,29,1996-02-21,Married,Diploma,Surabaya,Jawa Timur,2022-07-27,Active,2,6,1002,Surabaya Office,Contract
1590,Oka Hartono,Male,27,1998-05-04,Single,Master,Tangerang,Banten,2022-09-07,Active,2,6,1002,Jakarta HQ,Permanent
1591,Gilang Mahendra,Male,29,1996-07-04,Married,Diploma,Bekasi,Jawa Barat,2024-08-04,Active,1,2,1001,Jakarta HQ,Permanent
1592,Oktavia Ramadhan,Female,26,1999-03-11,Married,Bachelor,Jakarta,DKI Jakarta,2023-08-02,Active,4,8,1004,Jakarta HQ,Contract
1593,Yudi Lubis,Male,24,2001-11-05,Married,Bachelor,Bekasi,Jawa Barat,2024-04-22,Active,4,7,1004,Jakarta HQ,Permanent
1594,Larasati Anwar,Female,46,1979-08-17,Married,Bachelor,Makassar,Sulawesi Selatan,2018-06-15,Active,5,12,1005,Jakarta HQ,Permanent
1595,Vino Handayani,Male,32,1993-02-24,Married,Bachelor,Jakarta,DKI Jakarta,2019-09-17,Active,1,3,1001,Remote,Contract
1596,Indah Halim,Female,50,1975-09-22,Married,Bachelor,Bandung,Jawa Barat,2014-09-02,Active,9,17,1009,Bandung Office,Permanent
1597,Tania Siregar,Female,22,2003-10-15,Single,Bachelor,Medan,Sumatera Utara,2024-02-07,Active,6,13,1006,Remote,Permanent
1598,Hadi Sari,Male,25,2000-09-28,Married,Bachelor,Jakarta,DKI Jakarta,2025-06-06,Active,4,7,1004,Jakarta HQ,Permanent
1599,Pertiwi Tanjung,Female,22,2003-06-01,Married,Bachelor,Jakarta,DKI Jakarta,2022-05-18,Active,2,5,1002,Remote,Permanent
1600,Indra Susilo,Male,28,1997-02-16,Single,Bachelor,Surabaya,Jawa Timur,2025-08-14,Active,4,7,1004,Surabaya Office,Contract
1601,Edwin Anwar,Male,28,1997-03-12,Single,High School,Jakarta,DKI Jakarta,2021-10-31,Active,4,8,1004,Jakarta HQ,Permanent
1602,Made Halim,Male,26,1999-02-14,Married,Bachelor,Bandung,Jawa Barat,2022-01-25,Terminated,6,13,1006,Bandung Office,Permanent
1603,Gilang Lestari,Male,34,1991-03-12,Single,Master,Surabaya,Jawa Timur,2014-10-29,Active,6,14,1006,Surabaya Office,Permanent
1604,Farhan Sutanto,Male,29,1996-10-05,Divorced,Bachelor,Jakarta,DKI Jakarta,2020-07-30,Active,4,8,1004,Jakarta HQ,Contract
1605,Ika Harahap,Female,24,2001-04-28,Single,Diploma,Jakarta,DKI Jakarta,2024-07-07,Active,1,1,1001,Jakarta HQ,Permanent
1606,Jefri Putri,Male,25,2000-04-11,Single,Bachelor,Jakarta,DKI Jakarta,2022-03-02,Resigned,1,1,1001,Jakarta HQ,Contract
1607,Dimas Hakim,Male,22,2003-01-02,Single,Bachelor,Jakarta,DKI Jakarta,2023-07-17,Active,6,13,1006,Jakarta HQ,Permanent
1608,Adi Simanjuntak,Male,24,2001-06-12,Married,Diploma,Depok,Jawa Barat,2023-02-05,Active,2,5,1002,Jakarta HQ,Permanent
1609,Satria Santoso,Male,25,2000-12-15,Married,Bachelor,Makassar,Sulawesi Selatan,2025-09-24,Active,5,11,1005,Jakarta HQ,Permanent
1610,Leo Kusuma,Male,38,1987-09-12,Married,Bachelor,Depok,Jawa Barat,2019-03-19,Active,1,2,1001,Remote,Contract
1611,Winda Maulana,Female,30,1995-01-19,Married,Master,Surabaya,Jawa Timur,2024-07-27,Active,7,10,1007,Surabaya Office,Permanent
1612,Anggita Cahyani,Female,38,1987-04-06,Married,Bachelor,Bekasi,Jawa Barat,2022-08-13,Resigned,6,14,1006,Jakarta HQ,Permanent
1613,Oki Rahmawati,Male,38,1987-09-04,Single,Master,Jakarta,DKI Jakarta,2020-07-11,Resigned,6,14,1006,Jakarta HQ,Contract
1614,Putri Permana,Female,30,1995-02-01,Single,Diploma,Jakarta,DKI Jakarta,2023-04-28,Active,2,5,1002,Jakarta HQ,Contract
1615,Adinda Pangestu,Female,25,2000-12-09,Married,Bachelor,Denpasar,Bali,2024-06-23,Active,2,5,1002,Jakarta HQ,Permanent
1616,Ratih Nasution,Female,36,1989-08-08,Single,Bachelor,Jakarta,DKI Jakarta,2017-06-19,Active,6,14,1006,Jakarta HQ,Permanent
1617,Fitri Tanjung,Female,24,2001-08-06,Single,Bachelor,Bekasi,Jawa Barat,2024-07-28,Active,4,7,1004,Jakarta HQ,Contract
1618,Eko Sutanto,Male,29,1996-08-21,Single,Diploma,Surabaya,Jawa Timur,2021-09-12,Active,7,10,1007,Remote,Permanent
1619,Salsabila Wijaya,Female,24,2001-04-25,Divorced,Master,Jakarta,DKI Jakarta,2025-06-17,Resigned,1,1,1001,Jakarta HQ,Permanent
1620,Fitri Santoso,Female,34,1991-08-25,Single,Bachelor,Semarang,Jawa Tengah,2013-03-22,Active,6,14,1006,Jakarta HQ,Permanent
1621,Gita Hutapea,Female,26,1999-02-17,Single,Bachelor,Jakarta,DKI Jakarta,2022-08-22,Active,4,7,1004,Jakarta HQ,Permanent
1622,Hana Tanjung,Female,40,1985-02-08,Married,Master,Jakarta,DKI Jakarta,2021-06-11,Terminated,9,17,1009,Jakarta HQ,Contract
1623,Wisnu Nasution,Male,24,2001-11-14,Single,Bachelor,Depok,Jawa Barat,2024-05-31,Active,5,11,1005,Jakarta HQ,Permanent
1624,Jelita Susilo,Female,27,1998-03-13,Married,Diploma,Semarang,Jawa Tengah,2022-03-03,Active,2,5,1002,Remote,Permanent
1625,Hendra Sutanto,Male,50,1975-12-14,Single,Bachelor,Jakarta,DKI Jakarta,2013-05-18,Active,1,4,1001,Jakarta HQ,Permanent
1626,Naufal Wardhana,Male,30,1995-10-25,Single,Bachelor,Jakarta,DKI Jakarta,2024-09-18,Active,4,7,1004,Remote,Contract
1627,Zahra Maulana,Female,26,1999-08-05,Single,Bachelor,Jakarta,DKI Jakarta,2022-07-01,Active,9,16,1009,Jakarta HQ,Permanent
1628,Wahyu Ramadhan,Male,32,1993-08-27,Single,Master,Jakarta,DKI Jakarta,2020-10-18,Active,6,14,1006,Remote,Permanent
1629,Jihan Putri,Female,45,1980-07-24,Single,Master,Surabaya,Jawa Timur,2017-03-21,Active,6,14,1006,Surabaya Office,Permanent
1630,Doni Salim,Male,30,1995-12-27,Single,Master,Bandung,Jawa Barat,2023-01-14,Active,6,13,1006,Bandung Office,Permanent
1631,Bella Harahap,Female,22,2003-04-13,Married,Bachelor,Depok,Jawa Barat,2024-01-20,Active,9,16,1009,Remote,Permanent
1632,Salsabila Sutanto,Female,25,2000-05-04,Single,Diploma,Jakarta,DKI Jakarta,2025-09-23,Active,3,1,1003,Jakarta HQ,Permanent
1633,Umi Santoso,Female,30,1995-04-21,Married,Bachelor,Jakarta,DKI Jakarta,2025-07-01,Active,1,1,1001,Jakarta HQ,Permanent
1634,Yoga Rahmawati,Male,32,1993-09-07,Single,Bachelor,Surabaya,Jawa Timur,2019-04-17,Active,2,6,1002,Surabaya Office,Permanent
1635,Anto Halim,Male,35,1990-01-10,Divorced,Bachelor,Tangerang,Banten,2022-08-17,Active,1,2,1001,Remote,Permanent
1636,Kirana Lubis,Female,30,1995-12-20,Married,Bachelor,Surabaya,Jawa Timur,2023-03-18,Active,5,11,1005,Surabaya Office,Contract
1637,Pandu Nasution,Male,27,1998-03-19,Single,Master,Jakarta,DKI Jakarta,2022-02-21,Active,7,10,1007,Remote,Contract
1638,Vino Pratama,Male,30,1995-03-03,Married,Bachelor,Jakarta,DKI Jakarta,2022-01-11,Active,8,9,1008,Remote,Permanent
1639,Indah Pertiwi,Female,35,1990-08-02,Single,Bachelor,Bandung,Jawa Barat,2019-06-10,Active,2,6,1002,Bandung Office,Contract
1640,Cahyo Lubis,Male,49,1976-05-22,Single,Master,Surabaya,Jawa Timur,2022-10-04,Active,9,17,1009,Surabaya Office,Permanent
1641,Olivia Mahendra,Female,49,1976-11-03,Single,Diploma,Bandung,Jawa Barat,2017-03-10,Active,1,4,1001,Bandung Office,Permanent
1642,Maya Cahyani,Female,45,1980-02-11,Married,Bachelor,Jakarta,DKI Jakarta,2017-02-28,Terminated,9,17,1009,Jakarta HQ,Contract
1643,Candra Nasution,Male,38,1987-07-02,Single,Bachelor,Denpasar,Bali,2019-03-28,Active,1,2,1001,Jakarta HQ,Permanent
1644,Eko Setiawan,Male,28,1997-02-10,Married,Diploma,Bekasi,Jawa Barat,2022-04-02,Active,2,5,1002,Jakarta HQ,Contract
1645,Yoga Wardhana,Male,33,1992-08-18,Single,Bachelor,Jakarta,DKI Jakarta,2022-03-24,Active,2,6,1002,Jakarta HQ,Permanent
1646,Vino Nugroho,Male,28,1997-08-05,Married,High School,Jakarta,DKI Jakarta,2021-05-24,Active,1,2,1001,Jakarta HQ,Permanent
1647,Rina Sinaga,Female,27,1998-01-07,Single,Bachelor,Bandung,Jawa Barat,2022-07-29,Active,7,10,1007,Bandung Office,Contract
1648,Zaki Lestari,Male,26,1999-05-17,Single,Bachelor,Depok,Jawa Barat,2025-02-19,Active,9,16,1009,Jakarta HQ,Permanent
1649,Farah Sutanto,Female,27,1998-03-18,Married,Bachelor,Bandung,Jawa Barat,2024-01-29,Active,6,13,1006,Bandung Office,Permanent
1650,Gita Handayani,Female,22,2003-10-14,Married,Bachelor,Surabaya,Jawa Timur,2025-02-20,Active,9,16,1009,Surabaya Office,Contract
1651,Faisal Simanjuntak,Male,47,1978-02-07,Married,Bachelor,Jakarta,DKI Jakarta,2015-09-02,Active,5,12,1005,Jakarta HQ,Contract
1652,Ika Rahmawati,Female,38,1987-11-09,Single,High School,Tangerang,Banten,2018-04-05,Active,3,3,1003,Remote,Contract
1653,Mario Sutanto,Male,29,1996-09-13,Single,Bachelor,Semarang,Jawa Tengah,2023-04-15,Active,7,10,1007,Jakarta HQ,Intern
1654,Doni Wibowo,Male,33,1992-12-26,Married,Master,Jakarta,DKI Jakarta,2020-02-18,Active,1,3,1001,Jakarta HQ,Contract
1655,Farhan Lestari,Male,43,1982-01-21,Single,Bachelor,Jakarta,DKI Jakarta,2013-08-18,Active,1,3,1001,Jakarta HQ,Permanent
1656,Yuni Hakim,Female,42,1983-11-08,Married,Bachelor,Bekasi,Jawa Barat,2018-07-27,Active,1,4,1001,Jakarta HQ,Permanent
1657,Rina Sinaga,Female,23,2002-02-15,Single,Master,Jakarta,DKI Jakarta,2025-09-08,Active,2,5,1002,Jakarta HQ,Contract
1658,Bagas Wardhana,Male,23,2002-08-21,Married,Master,Tangerang,Banten,2025-07-17,Active,1,1,1001,Jakarta HQ,Permanent
1659,Rina Nasution,Female,26,1999-02-11,Married,Bachelor,Balikpapan,Kalimantan Timur,2023-02-28,Resigned,1,2,1001,Jakarta HQ,Permanent
1660,Joko Permana,Male,27,1998-02-07,Single,Bachelor,Jakarta,DKI Jakarta,2025-05-18,Active,5,11,1005,Remote,Permanent
1661,Hendra Sutanto,Male,42,1983-04-09,Single,Bachelor,Tangerang,Banten,2020-07-24,Active,1,3,1001,Jakarta HQ,Permanent
1662,Hesti Sutanto,Female,29,1996-07-20,Married,Bachelor,Depok,Jawa Barat,2023-05-23,Active,2,5,1002,Jakarta HQ,Permanent
1663,Ika Kusuma,Female,35,1990-07-10,Single,Bachelor,Jakarta,DKI Jakarta,2015-02-06,Active,1,2,1001,Remote,Permanent
1664,Vino Pertiwi,Male,30,1995-06-23,Single,Diploma,Jakarta,DKI Jakarta,2022-05-18,Active,1,3,1001,Jakarta HQ,Permanent
1665,Surya Nasution,Male,38,1987-11-03,Single,High School,Tangerang,Banten,2015-04-03,Active,1,2,1001,Jakarta HQ,Permanent
1666,Hadi Anwar,Male,35,1990-10-11,Married,Bachelor,Jakarta,DKI Jakarta,2013-04-22,Resigned,1,3,1001,Remote,Permanent
1667,Bella Wijaya,Female,30,1995-09-02,Married,Bachelor,Jakarta,DKI Jakarta,2023-10-25,Active,4,7,1004,Remote,Permanent
1668,Dimas Cahyani,Male,39,1986-12-15,Single,Master,Semarang,Jawa Tengah,2015-09-03,Resigned,3,3,1003,Jakarta HQ,Permanent
1669,Farhan Santoso,Male,41,1984-09-01,Single,Bachelor,Yogyakarta,DI Yogyakarta,2022-06-23,Resigned,10,18,1010,Remote,Permanent
1670,Kurnia Maulana,Male,35,1990-08-04,Divorced,Bachelor,Yogyakarta,DI Yogyakarta,2022-05-23,Active,7,10,1007,Jakarta HQ,Permanent
1671,Tania Tanjung,Female,30,1995-06-25,Single,Bachelor,Jakarta,DKI Jakarta,2019-03-01,Active,1,2,1001,Jakarta HQ,Contract
1672,Elsa Tanjung,Female,22,2003-04-01,Single,Bachelor,Semarang,Jawa Tengah,2024-03-07,Resigned,5,11,1005,Jakarta HQ,Permanent
1673,Salsabila Susilo,Female,34,1991-02-05,Single,Bachelor,Jakarta,DKI Jakarta,2021-04-30,Active,8,9,1008,Jakarta HQ,Permanent
1674,Mira Ramadhan,Female,28,1997-08-04,Married,Bachelor,Jakarta,DKI Jakarta,2024-07-01,Active,4,8,1004,Jakarta HQ,Permanent
1675,Nanda Susilo,Male,28,1997-09-14,Single,Master,Bandung,Jawa Barat,2023-10-06,Resigned,1,1,1001,Bandung Office,Permanent
1676,Jihan Nasution,Female,33,1992-09-14,Single,High School,Depok,Jawa Barat,2023-10-08,Active,1,2,1001,Jakarta HQ,Permanent
1677,Pandu Cahyani,Male,28,1997-07-04,Married,Bachelor,Bandung,Jawa Barat,2024-06-17,Active,1,1,1001,Remote,Permanent
1678,Wahyu Harahap,Male,33,1992-12-10,Married,Diploma,Jakarta,DKI Jakarta,2021-08-07,Active,1,2,1001,Remote,Permanent
1679,Rangga Saputra,Male,28,1997-11-25,Single,Diploma,Makassar,Sulawesi Selatan,2024-05-05,Active,4,8,1004,Jakarta HQ,Contract
1680,Jihan Lubis,Female,28,1997-03-25,Married,Doctorate,Jakarta,DKI Jakarta,2024-09-11,Active,4,8,1004,Jakarta HQ,Permanent
1681,Yoga Putri,Male,37,1988-06-17,Single,Master,Jakarta,DKI Jakarta,2015-03-02,Active,4,8,1004,Jakarta HQ,Contract
1682,Bagas Hartono,Male,28,1997-06-07,Single,Bachelor,Medan,Sumatera Utara,2025-07-25,Resigned,5,11,1005,Medan Office,Permanent
1683,Yudi Pangestu,Male,27,1998-07-19,Single,Bachelor,Jakarta,DKI Jakarta,2022-06-14,Active,9,16,1009,Remote,Permanent
1684,Adi Tanjung,Male,36,1989-03-15,Single,Bachelor,Makassar,Sulawesi Selatan,2022-02-08,Active,4,8,1004,Jakarta HQ,Contract
1685,Naufal Pertiwi,Male,22,2003-08-10,Single,Master,Jakarta,DKI Jakarta,2025-03-26,Resigned,1,1,1001,Jakarta HQ,Contract
1686,Sari Susilo,Female,25,2000-07-19,Married,Bachelor,Jakarta,DKI Jakarta,2025-06-06,Active,4,7,1004,Jakarta HQ,Permanent
1687,Umi Nasution,Female,26,1999-03-19,Single,Bachelor,Semarang,Jawa Tengah,2022-05-21,Active,9,16,1009,Remote,Permanent
1688,Rina Salim,Female,34,1991-03-13,Married,Bachelor,Jakarta,DKI Jakarta,2018-09-15,Active,2,6,1002,Jakarta HQ,Permanent
1689,Farah Lestari,Female,34,1991-01-25,Single,Bachelor,Surabaya,Jawa Timur,2018-09-19,Active,4,8,1004,Surabaya Office,Permanent
1690,Bambang Maulana,Male,32,1993-11-01,Married,Bachelor,Bandung,Jawa Barat,2017-02-11,Resigned,4,8,1004,Remote,Permanent
1691,Winda Sari,Female,31,1994-02-24,Single,Bachelor,Surabaya,Jawa Timur,2018-02-15,Active,1,3,1001,Remote,Permanent
1692,Umar Nugroho,Male,38,1987-08-20,Married,Bachelor,Jakarta,DKI Jakarta,2021-09-05,Active,1,2,1001,Remote,Permanent
1693,Hadi Putri,Male,47,1978-08-06,Married,Diploma,Jakarta,DKI Jakarta,2019-01-28,Active,1,4,1001,Jakarta HQ,Permanent
1694,Tania Hartono,Female,28,1997-09-24,Married,Bachelor,Bandung,Jawa Barat,2023-03-04,Resigned,1,2,1001,Bandung Office,Permanent
1695,Doni Susilo,Male,22,2003-05-15,Married,Bachelor,Jakarta,DKI Jakarta,2025-01-17,Resigned,3,1,1003,Jakarta HQ,Permanent
1696,Farah Salim,Female,30,1995-01-06,Married,Bachelor,Yogyakarta,DI Yogyakarta,2022-02-19,Active,8,9,1008,Jakarta HQ,Permanent
1697,Mira Sari,Female,49,1976-12-28,Single,Master,Surabaya,Jawa Timur,2020-06-13,Active,5,12,1005,Surabaya Office,Permanent
1698,Ika Siregar,Female,26,1999-03-23,Single,Master,Jakarta,DKI Jakarta,2023-01-09,Active,9,16,1009,Jakarta HQ,Permanent
1699,Yudi Halim,Male,27,1998-04-25,Married,Bachelor,Yogyakarta,DI Yogyakarta,2024-09-09,Active,1,1,1001,Remote,Permanent
1700,Eko Anwar,Male,27,1998-10-21,Divorced,Bachelor,Jakarta,DKI Jakarta,2025-08-04,Active,5,11,1005,Jakarta HQ,Permanent
1701,Olivia Santoso,Female,37,1988-03-14,Single,High School,Jakarta,DKI Jakarta,2016-07-28,Active,2,6,1002,Remote,Permanent
1702,Elsa Sari,Female,40,1985-11-24,Married,Bachelor,Jakarta,DKI Jakarta,2014-02-23,Active,1,4,1001,Jakarta HQ,Contract
1703,Reza Mahendra,Male,27,1998-10-03,Married,Bachelor,Jakarta,DKI Jakarta,2024-02-11,Active,7,10,1007,Remote,Permanent
1704,Yoga Saputra,Male,40,1985-05-03,Single,Bachelor,Jakarta,DKI Jakarta,2014-01-14,Active,9,17,1009,Jakarta HQ,Permanent
1705,Ratih Lestari,Female,26,1999-06-14,Married,Bachelor,Jakarta,DKI Jakarta,2023-07-23,Active,8,9,1008,Jakarta HQ,Contract
1706,Eko Manurung,Male,22,2003-06-03,Married,Diploma,Yogyakarta,DI Yogyakarta,2022-09-22,Terminated,5,11,1005,Jakarta HQ,Permanent
1707,Umar Wibowo,Male,30,1995-01-01,Single,Bachelor,Depok,Jawa Barat,2021-02-02,Active,1,3,1001,Jakarta HQ,Permanent
1708,Doni Simanjuntak,Male,28,1997-02-15,Single,Diploma,Jakarta,DKI Jakarta,2024-04-27,Active,3,2,1003,Jakarta HQ,Permanent
1709,Adinda Hartono,Female,22,2003-02-02,Married,Bachelor,Jakarta,DKI Jakarta,2024-03-22,Active,3,1,1003,Remote,Permanent
1710,Tania Saputra,Female,37,1988-05-18,Married,Bachelor,Tangerang,Banten,2019-02-23,Active,5,12,1005,Jakarta HQ,Permanent
1711,Putri Siregar,Female,38,1987-06-23,Divorced,Bachelor,Jakarta,DKI Jakarta,2014-02-20,Active,3,3,1003,Jakarta HQ,Permanent
1712,Leo Permana,Male,23,2002-06-24,Married,Diploma,Denpasar,Bali,2024-10-14,Active,9,16,1009,Jakarta HQ,Permanent
1713,Umi Handayani,Female,31,1994-05-28,Single,Bachelor,Bandung,Jawa Barat,2018-04-21,Active,1,3,1001,Bandung Office,Permanent
1714,Citra Hutapea,Female,27,1998-01-20,Single,Master,Semarang,Jawa Tengah,2023-06-21,Active,4,7,1004,Jakarta HQ,Permanent
1715,Lestari Mahendra,Female,26,1999-09-15,Divorced,Bachelor,Surabaya,Jawa Timur,2022-01-13,Active,4,7,1004,Surabaya Office,Intern
1716,Yudi Setiawan,Male,23,2002-04-25,Single,Bachelor,Bekasi,Jawa Barat,2023-05-14,Active,2,5,1002,Remote,Permanent
1717,Mario Hidayat,Male,26,1999-03-15,Married,Master,Bandung,Jawa Barat,2022-10-25,Active,6,13,1006,Bandung Office,Permanent
1718,Pandu Simanjuntak,Male,27,1998-02-15,Single,Bachelor,Surabaya,Jawa Timur,2024-06-22,Active,1,1,1001,Surabaya Office,Permanent
1719,Satria Wijaya,Male,24,2001-11-17,Divorced,Doctorate,Jakarta,DKI Jakarta,2022-01-10,Active,5,11,1005,Jakarta HQ,Intern
1720,Candra Nasution,Male,37,1988-06-04,Single,Bachelor,Bandung,Jawa Barat,2021-02-16,Active,1,3,1001,Bandung Office,Contract
1721,Jelita Lestari,Female,31,1994-10-26,Married,Bachelor,Denpasar,Bali,2022-05-15,Active,4,8,1004,Jakarta HQ,Permanent
1722,Novi Lestari,Female,33,1992-10-07,Married,Master,Surabaya,Jawa Timur,2017-02-15,Active,3,3,1003,Surabaya Office,Permanent
1723,Satria Handayani,Male,23,2002-04-19,Single,Bachelor,Surabaya,Jawa Timur,2022-01-31,Active,4,7,1004,Surabaya Office,Permanent
1724,Mario Rahmawati,Male,29,1996-06-08,Single,Bachelor,Bandung,Jawa Barat,2022-07-07,Terminated,4,8,1004,Bandung Office,Contract
1725,Elsa Iskandar,Female,45,1980-10-08,Married,Bachelor,Jakarta,DKI Jakarta,2015-04-04,Active,3,3,1003,Jakarta HQ,Contract
1726,Tika Sari,Female,27,1998-02-03,Married,Diploma,Bandung,Jawa Barat,2022-04-01,Active,5,11,1005,Remote,Permanent
1727,Rangga Simanjuntak,Male,29,1996-12-04,Single,Bachelor,Semarang,Jawa Tengah,2024-10-15,Active,4,7,1004,Remote,Permanent
